Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn Label_Yes,churn_prob,Churn,customer_value,monthly_charges,tenure,expected_roi,risk_level
24,90.35,2238.5,5546,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9971550259599391,1,5546,90.35,24,1109.2,High
68,60.3,4109.0,4864,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.0014220356571699139,0,4864,60.3,68,0.0,Low
71,104.65,7288.4,6101,True,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,0.0015680820147375195,0,6101,104.65,71,0.0,Low
64,19.7,1274.05,5431,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,0.0003184773219298663,0,5431,19.7,64,0.0,Low
72,110.75,7751.7,4848,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,0.0032035401056542275,0,4848,110.75,72,0.0,Low
69,110.25,7467.55,4948,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0.002040430487818637,0,4948,110.25,69,0.0,Low
67,53.4,3579.15,5990,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0.002276475442309064,0,5990,53.4,67,0.0,Low
20,80.7,1614.2,3111,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.010686956560752182,0,3111,80.7,20,0.0,Low
25,18.7,383.65,2289,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.001209213639312339,0,2289,18.7,25,0.0,Low
50,89.7,4304.5,5306,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0.0030076359090410727,0,5306,89.7,50,0.0,Low
6,48.95,273.25,3061,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.006625350308993471,0,3061,48.95,6,0.0,Low
2,19.6,35.85,2843,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,0.9939693844148993,1,2843,19.6,2,568.6,High
18,20.1,407.05,2910,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.0026124926431065286,0,2910,20.1,18,0.0,Low
2,56.55,118.25,2069,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.01434248958822258,0,2069,56.55,2,0.0,Low
3,40.15,130.75,4710,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,0.9981077836358409,1,4710,40.15,3,942.0,High
9,69.4,571.45,5108,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,0.003474661492370841,0,5108,69.4,9,0.0,Low
1,69.9,69.9,3349,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9983429599268209,1,3349,69.9,1,669.8000000000001,High
70,113.65,7939.25,6424,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0.002399541913177523,0,6424,113.65,70,0.0,Low
46,96.05,4399.5,2712,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.9968123658957723,1,2712,96.05,46,542.4,High
15,48.8,720.1,2577,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.010180715370800725,0,2577,48.8,15,0.0,Low
53,19.85,1049.6,6338,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0.0005219232135010111,0,6338,19.85,53,0.0,Low
1,55.4,55.4,2294,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,0.998471856047407,1,2294,55.4,1,458.8,High
29,19.35,601.6,5227,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,0.0018683700055888099,0,5227,19.35,29,0.0,Low
1,77.15,77.15,2756,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9983767665416989,1,2756,77.15,1,551.2,High
69,60.05,4176.7,5388,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,0.0015793801582705438,0,5388,60.05,69,0.0,Low
63,36.1,2298.9,5089,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.0014505256205093772,0,5089,36.1,63,0.0,Low
51,25.0,1260.7,5896,True,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.0010719085321658618,0,5896,25.0,51,0.0,Low
64,73.55,4764.0,5018,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0026488965827804233,0,5018,73.55,64,0.0,Low
52,84.05,4326.8,6099,False,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0.001438344836775776,0,6099,84.05,52,0.0,Low
70,59.5,4144.8,4031,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0.0014980266932830579,0,4031,59.5,70,0.0,Low
9,54.8,452.8,2848,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0.0031486920041949797,0,2848,54.8,9,0.0,Low
3,83.75,247.25,4852,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,0.9973961471944109,1,4852,83.75,3,970.4000000000001,High
70,74.8,5315.8,6447,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,False,0.0010441069547248189,0,6447,74.8,70,0.0,Low
21,84.1,1737.45,4649,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,0.011235476957332978,0,4649,84.1,21,0.0,Low
5,75.55,349.65,4028,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,0.9975869665892958,1,4028,75.55,5,805.6,High
20,108.2,2203.7,2102,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0.00733831790780749,0,2102,108.2,20,0.0,Low
72,109.75,8075.35,6010,False,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0.002233564530950511,0,6010,109.75,72,0.0,Low
72,20.3,1401.15,5265,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.00020306659083142796,0,5265,20.3,72,0.0,Low
2,70.65,142.35,2189,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.998616321847753,1,2189,70.65,2,437.8,High
23,75.3,1702.9,5903,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0031366622611095967,0,5903,75.3,23,0.0,Low
4,20.95,85.5,5822,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,0.9941252983096919,1,5822,20.95,4,1164.4,High
32,80.35,2596.15,5974,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.9961964704491658,1,5974,80.35,32,1194.8,High
36,89.65,3348.1,4844,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,0.002470397560527686,0,4844,89.65,36,0.0,Low
24,49.7,1218.25,2911,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.00679352767781558,0,2911,49.7,24,0.0,Low
6,49.5,312.7,5552,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0.006714033211689237,0,5552,49.5,6,0.0,Low
23,59.7,1414.2,3464,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0.0031857407336912716,0,3464,59.7,23,0.0,Low
48,20.65,1057.0,4124,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,0.0009566757869273615,0,4124,20.65,48,0.0,Low
28,54.9,1505.15,2885,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,0.005518505983504473,0,2885,54.9,28,0.0,Low
52,49.15,2550.9,5597,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,0.9954985218886013,1,5597,49.15,52,1119.4,High
3,74.95,212.4,3641,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.015424579991299247,0,3641,74.95,3,0.0,Low
2,80.55,184.1,2856,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0.998045661938777,1,2856,80.55,2,571.2,High
4,19.95,68.2,2195,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0.004441853859564122,0,2195,19.95,4,0.0,Low
5,69.7,316.9,2454,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9969104258234907,1,2454,69.7,5,490.8,High
1,69.6,69.6,3438,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,0.9985057573034535,1,3438,69.6,1,687.6,High
66,19.75,1344.5,4485,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0.00025815190821727464,0,4485,19.75,66,0.0,Low
52,102.7,5138.1,4044,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,0.0051654760787878985,0,4044,102.7,52,0.0,Low
1,24.6,24.6,5768,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.9983430294230832,1,5768,24.6,1,1153.6000000000001,High
35,89.2,3251.3,4446,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,0.004239178246677536,0,4446,89.2,35,0.0,Low
3,55.8,154.55,2662,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.008138285610513211,0,2662,55.8,3,0.0,Low
66,102.85,6976.75,5569,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,0.003917255943577893,0,5569,102.85,66,0.0,Low
